legacy_allocation_key,legacy_application_id,legacy_payment_id,legacy_student_id,legacy_charge_key,amount,allocation_mode,legacy_period,source
BACKFILL:BACKFILL-A-0110-20260415-INS-ABR|b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26|1,BACKFILL:BACKFILL-A-0110-20260415-INS-ABR,BACKFILL-A-0110-20260415-INS-ABR,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26,1000.00,MANUAL,BACKFILL,MANUAL_HISTORICAL_BACKFILL
03d199bf-be65-4c35-b8fa-43aae5ef960e|d08fe665-bb14-41a1-b1b8-902320280075|TUITION|2025-09|1,03d199bf-be65-4c35-b8fa-43aae5ef960e,66803273-03f8-4bc2-83b3-76696a313c0c,d08fe665-bb14-41a1-b1b8-902320280075,d08fe665-bb14-41a1-b1b8-902320280075|TUITION|2025-09,1350.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
4a0f6842-2596-481c-91a9-c5d4f11a9596|58676041-fe76-4791-9f8b-7bc1dad83cb8|TUITION|2025-09|1,4a0f6842-2596-481c-91a9-c5d4f11a9596,565f6ba4-a899-434f-8ee9-24da6c601835,58676041-fe76-4791-9f8b-7bc1dad83cb8,58676041-fe76-4791-9f8b-7bc1dad83cb8|TUITION|2025-09,1500.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
ba878e12-cc11-4a8a-9f5c-f0810e898695|eb5427dd-f41c-4408-8815-26493a90c351|TUITION|2025-10|1,ba878e12-cc11-4a8a-9f5c-f0810e898695,17cdf573-e1d5-4a37-86f9-5f13052f477a,eb5427dd-f41c-4408-8815-26493a90c351,eb5427dd-f41c-4408-8815-26493a90c351|TUITION|2025-10,1100.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
fe29c9b6-980a-4715-a1eb-a3f49300b81d|0489bdaf-c632-4a1f-9b8e-85dba33a74b0|TUITION|2025-10|1,fe29c9b6-980a-4715-a1eb-a3f49300b81d,b27efe6b-3414-4d43-a11a-d6a2d12fdef4,0489bdaf-c632-4a1f-9b8e-85dba33a74b0,0489bdaf-c632-4a1f-9b8e-85dba33a74b0|TUITION|2025-10,1100.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
39a25ff7-eba9-4772-a53a-d31e1dcde8ef|f0fe1f2d-d8f7-4f5d-b713-d15b3cc1f577|TUITION|2025-10|1,39a25ff7-eba9-4772-a53a-d31e1dcde8ef,e8ce64c4-5dbd-49ac-b5c0-6f55fb50fd3a,f0fe1f2d-d8f7-4f5d-b713-d15b3cc1f577,f0fe1f2d-d8f7-4f5d-b713-d15b3cc1f577|TUITION|2025-10,1100.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
8e50338f-83d0-4890-847a-4b58e4bc3b47|6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|TUITION|2025-09|1,8e50338f-83d0-4890-847a-4b58e4bc3b47,22c9b7fd-1dfd-4ac7-8fa1-d6e7b2abeec8,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|TUITION|2025-09,1600.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
7235e04a-5068-42e4-9ffd-12013ef5faf6|3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2025-09|1,7235e04a-5068-42e4-9ffd-12013ef5faf6,5a496f86-8d1f-4304-85b7-266277bea0a6,3523dbd3-f616-4c1d-9a52-db64d88e0b23,3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2025-09,1400.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
a30e9f36-c310-4595-a0cb-09153d214d1a|845acc82-5357-4263-a24c-e03f7ea60a49|TUITION|2025-09|1,a30e9f36-c310-4595-a0cb-09153d214d1a,9f831124-ddb5-4f4b-9cf8-a9042353e233,845acc82-5357-4263-a24c-e03f7ea60a49,845acc82-5357-4263-a24c-e03f7ea60a49|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
a49a0e26-b459-4c46-97aa-810b7c0ec400|a8144361-4bce-487c-bc3a-949391e8d895|TUITION|2025-09|1,a49a0e26-b459-4c46-97aa-810b7c0ec400,ec62c5e6-cb55-431f-b8e2-fdccf61a8cfe,a8144361-4bce-487c-bc3a-949391e8d895,a8144361-4bce-487c-bc3a-949391e8d895|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
7e682b4d-e0dd-4562-8818-6c5565ab655b|05ea74c3-0d10-4956-90f5-22e05c155e58|TUITION|2025-09|1,7e682b4d-e0dd-4562-8818-6c5565ab655b,5be49ba7-256f-4121-8ced-93eceb37e242,05ea74c3-0d10-4956-90f5-22e05c155e58,05ea74c3-0d10-4956-90f5-22e05c155e58|TUITION|2025-09,1600.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
78c90b12-7d15-4467-9ceb-a6b790a6b7c4|5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|TUITION|2025-10|1,78c90b12-7d15-4467-9ceb-a6b790a6b7c4,94e3c0cd-6163-438a-9a9d-2e44945385a6,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
a9c2f197-c07e-4be6-8fb0-f38eb3dd43de|a6b37970-a2fa-4a7b-8b11-d3e5151b40b3|TUITION|2025-09|1,a9c2f197-c07e-4be6-8fb0-f38eb3dd43de,d66f56b9-901f-4926-8454-866c0a147ba0,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3|TUITION|2025-09,1600.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
d4de0f7b-d73d-4fe2-9584-65270e421e5c|a6b37970-a2fa-4a7b-8b11-d3e5151b40b3|TUITION|2025-10|1,d4de0f7b-d73d-4fe2-9584-65270e421e5c,d66f56b9-901f-4926-8454-866c0a147ba0,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
0bbb5c78-9483-4baf-be03-417bbf985115|2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2025-10|1,0bbb5c78-9483-4baf-be03-417bbf985115,0d48bff5-1647-4b48-9b94-ae24fe28ee74,2645afb7-c140-490c-b8db-c0dd4fbf6e11,2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2025-10,500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
33f2c956-2eb3-49fa-88be-e81b061acfe0|2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2025-11|1,33f2c956-2eb3-49fa-88be-e81b061acfe0,0d48bff5-1647-4b48-9b94-ae24fe28ee74,2645afb7-c140-490c-b8db-c0dd4fbf6e11,2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2025-11,1000.00,MANUAL,NOV,LEGACY_PAYMENT_APPLICATION
64e682f9-067e-4c0e-a017-03885e99fe29|3f6663d7-9b89-4ea2-9f06-5035caff6390|TUITION|2025-09|1,64e682f9-067e-4c0e-a017-03885e99fe29,166e8342-8cb1-409e-bc84-735bee4d1578,3f6663d7-9b89-4ea2-9f06-5035caff6390,3f6663d7-9b89-4ea2-9f06-5035caff6390|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
a59ad662-42fb-49a1-8ad3-a6aa148f2fd4|02b5e8d1-89fb-4a1d-a9d3-58817df86b24|TUITION|2025-10|1,a59ad662-42fb-49a1-8ad3-a6aa148f2fd4,c1fb6dd6-664e-4898-9df7-b6ef181a65a9,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,02b5e8d1-89fb-4a1d-a9d3-58817df86b24|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
4ff43585-0c6a-436e-bd71-8c591822cee5|ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2025-09|1,4ff43585-0c6a-436e-bd71-8c591822cee5,e70b2cee-e950-48f5-b439-79a0f08c0edc,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2025-09,1300.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
bac5e379-0865-4fc9-8273-106fb61be0dc|e2808836-b027-41af-8918-de113abd6e4a|TUITION|2025-09|1,bac5e379-0865-4fc9-8273-106fb61be0dc,d96de222-3604-4442-a506-05acd0095308,e2808836-b027-41af-8918-de113abd6e4a,e2808836-b027-41af-8918-de113abd6e4a|TUITION|2025-09,1600.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
997701a5-f055-437d-a2b6-43da6c363034|fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2025-10|1,997701a5-f055-437d-a2b6-43da6c363034,59e9d52e-df7d-4f19-a33b-459c85ea9659,fdee6234-bf6d-4d45-bbd4-731a1c453987,fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2025-10,950.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
b4e95524-9b39-4eb0-802a-7197503af0e2|fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2025-09|1,b4e95524-9b39-4eb0-802a-7197503af0e2,59e9d52e-df7d-4f19-a33b-459c85ea9659,fdee6234-bf6d-4d45-bbd4-731a1c453987,fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2025-09,950.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
0c09b830-f7d5-4360-bdf2-e15614edd701|58f5f801-a774-4b45-8960-aec7b7127187|TUITION|2025-09|1,0c09b830-f7d5-4360-bdf2-e15614edd701,dd18c007-9a14-426a-acf4-29adc3ecfdeb,58f5f801-a774-4b45-8960-aec7b7127187,58f5f801-a774-4b45-8960-aec7b7127187|TUITION|2025-09,1600.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
02ca004b-e6ec-4736-b484-5dad0796b727|2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2025-09|1,02ca004b-e6ec-4736-b484-5dad0796b727,b6e7f967-719f-428c-84d5-309ebcee0e50,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
cfd3ecff-7413-482e-af32-5c7f787f4400|533aa94a-8eb8-436d-82ac-cb0d104f816e|TUITION|2025-09|1,cfd3ecff-7413-482e-af32-5c7f787f4400,cad35c64-70da-46a8-bbd9-4da006d81bf2,533aa94a-8eb8-436d-82ac-cb0d104f816e,533aa94a-8eb8-436d-82ac-cb0d104f816e|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
c31bf65a-ae7d-4500-8cae-ae339dc9d25c|2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-10|1,c31bf65a-ae7d-4500-8cae-ae339dc9d25c,87f4d541-6509-49b5-bedb-cb257ab29c55,2a0d752a-79d5-4658-bf0d-64b137383ac6,2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-10,900.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
f64114f4-1086-4079-8b06-2c52a587c704|2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-09|1,f64114f4-1086-4079-8b06-2c52a587c704,87f4d541-6509-49b5-bedb-cb257ab29c55,2a0d752a-79d5-4658-bf0d-64b137383ac6,2a0d752a-79d5-4658-bf0d-64b137383ac6|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
cfd63890-0751-49aa-9c8e-ba826f95c548|fa437269-6375-40e4-87dc-f133c454a67b|TUITION|2025-09|1,cfd63890-0751-49aa-9c8e-ba826f95c548,3f43cb8b-2c34-4adc-9d7b-04b9e3b745a6,fa437269-6375-40e4-87dc-f133c454a67b,fa437269-6375-40e4-87dc-f133c454a67b|TUITION|2025-09,900.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
d9f5a91e-f125-43d8-93aa-5debdd66e409|fa437269-6375-40e4-87dc-f133c454a67b|TUITION|2025-10|1,d9f5a91e-f125-43d8-93aa-5debdd66e409,3f43cb8b-2c34-4adc-9d7b-04b9e3b745a6,fa437269-6375-40e4-87dc-f133c454a67b,fa437269-6375-40e4-87dc-f133c454a67b|TUITION|2025-10,900.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
1a3b6126-afa4-41ac-9cf5-d121dae5be61|bfce22f5-d7f1-4b93-8fc1-eb5907831b0c|TUITION|2025-10|1,1a3b6126-afa4-41ac-9cf5-d121dae5be61,1180d70f-df0b-4a60-b829-4e85f5291a8d,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c|TUITION|2025-10,1200.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
53da1942-54a7-44c0-b547-2c8807d44516|bfce22f5-d7f1-4b93-8fc1-eb5907831b0c|TUITION|2025-10|1,53da1942-54a7-44c0-b547-2c8807d44516,e32b435c-6b71-4ac6-ab31-fdbe4b3acd4f,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c|TUITION|2025-10,100.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
ed782f4c-5b53-4c9f-8025-9d53b9a46f28|2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2025-10|1,ed782f4c-5b53-4c9f-8025-9d53b9a46f28,ccd80d7c-165a-42f1-bf7d-5677c26d89b1,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
3b6ca9b7-3b23-4b50-818c-8458ba8dab32|0e861609-c592-4713-bfad-a86c2f7d1c00|TUITION|2025-10|1,3b6ca9b7-3b23-4b50-818c-8458ba8dab32,76bba8f6-c616-40f3-85c1-ab9b8bfb4b4d,0e861609-c592-4713-bfad-a86c2f7d1c00,0e861609-c592-4713-bfad-a86c2f7d1c00|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
f23890ec-e493-4dd3-930c-f64cb853bac7|8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2025-09|1,f23890ec-e493-4dd3-930c-f64cb853bac7,73a94684-3cb5-4587-9060-19998b15f512,8d1da005-457e-4b91-b44a-605b0ca3c47a,8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2025-09,1600.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
e6cff650-c778-4f69-b87b-3219c8872ed8|61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2025-10|1,e6cff650-c778-4f69-b87b-3219c8872ed8,2f196bc2-ccb8-43bd-b541-aaf2d1ce2a79,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2025-10,1100.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
0587eee3-e645-4b9b-a46e-3d5db50980fc|562676d8-327a-4012-97e1-f0cfefc685b0|TUITION|2025-09|1,0587eee3-e645-4b9b-a46e-3d5db50980fc,2ddced2d-31a9-4373-ab17-daa3a8ec7d1e,562676d8-327a-4012-97e1-f0cfefc685b0,562676d8-327a-4012-97e1-f0cfefc685b0|TUITION|2025-09,1500.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
8999d9d9-e908-413f-acc3-faee60d31a71|562676d8-327a-4012-97e1-f0cfefc685b0|TUITION|2025-10|1,8999d9d9-e908-413f-acc3-faee60d31a71,2ddced2d-31a9-4373-ab17-daa3a8ec7d1e,562676d8-327a-4012-97e1-f0cfefc685b0,562676d8-327a-4012-97e1-f0cfefc685b0|TUITION|2025-10,1100.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
c0906d88-161f-4c34-9cc3-eda8198e42d1|18f8e872-a787-4eef-953c-1c326065039e|TUITION|2025-10|1,c0906d88-161f-4c34-9cc3-eda8198e42d1,45defb49-ba0d-4ecc-80f3-0c18bf3a1cc1,18f8e872-a787-4eef-953c-1c326065039e,18f8e872-a787-4eef-953c-1c326065039e|TUITION|2025-10,1000.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
0af4fe5b-0365-41a7-96b7-72e2f50a60fb|bfce22f5-d7f1-4b93-8fc1-eb5907831b0c|TUITION|2025-10|1,0af4fe5b-0365-41a7-96b7-72e2f50a60fb,e52c361c-939b-46de-9701-597be913c647,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c|TUITION|2025-10,200.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
ff2a72da-eda5-40d2-b505-d62f81a5efd2|a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb|TUITION|2025-10|1,ff2a72da-eda5-40d2-b505-d62f81a5efd2,aba0b4e6-65f9-4856-be37-98fe0e312981,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb|TUITION|2025-10,1400.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
44845f1b-ba4a-4cb1-ad86-e1a740640e8d|64b7b8c4-c418-4b27-8aa7-31c44d2850f4|TUITION|2025-10|1,44845f1b-ba4a-4cb1-ad86-e1a740640e8d,8ecb208f-4771-4361-9537-e39d90578251,64b7b8c4-c418-4b27-8aa7-31c44d2850f4,64b7b8c4-c418-4b27-8aa7-31c44d2850f4|TUITION|2025-10,1200.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
2e7cc48f-8c11-498d-bb3a-13ef81dce1c2|5cb7777e-5664-4929-b875-cddff5a7c18c|TUITION|2025-10|1,2e7cc48f-8c11-498d-bb3a-13ef81dce1c2,60beb4a6-b6ab-4637-8dc0-ad9ef13d6e6b,5cb7777e-5664-4929-b875-cddff5a7c18c,5cb7777e-5664-4929-b875-cddff5a7c18c|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
d1991f1f-5908-4d15-b966-4faa5e9722fd|5af22e45-f9f7-4577-b07b-7ce4a7940329|TUITION|2025-10|1,d1991f1f-5908-4d15-b966-4faa5e9722fd,a8bb7eea-4b2f-4a8e-86c3-dc333ce8cb8b,5af22e45-f9f7-4577-b07b-7ce4a7940329,5af22e45-f9f7-4577-b07b-7ce4a7940329|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
452c5772-7984-415a-94a3-8460fbe673ba|4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6|TUITION|2025-10|1,452c5772-7984-415a-94a3-8460fbe673ba,a39e9442-37fb-4a9a-84d0-83b964b7141d,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
91167632-1aab-48f3-b3a2-4c32103e070b|6d484f92-07ed-4ef5-acde-ed43c7314527|TUITION|2025-10|1,91167632-1aab-48f3-b3a2-4c32103e070b,041bd494-9c8d-4bed-897d-db8845c0b4db,6d484f92-07ed-4ef5-acde-ed43c7314527,6d484f92-07ed-4ef5-acde-ed43c7314527|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
71b645f8-0534-4b0b-8be1-c3b838655a6e|abea3641-4bdf-451a-8710-fa95ab34cab7|TUITION|2025-10|1,71b645f8-0534-4b0b-8be1-c3b838655a6e,14e4217c-30eb-4b75-b6d0-263799ecdac3,abea3641-4bdf-451a-8710-fa95ab34cab7,abea3641-4bdf-451a-8710-fa95ab34cab7|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
79538ac9-a4b7-4b94-a685-c2fd4abd2c60|00fca4aa-70ed-464e-822f-6272cba1d93e|TUITION|2025-10|1,79538ac9-a4b7-4b94-a685-c2fd4abd2c60,3f84fefa-5a10-4403-be9f-3c352b5cbab8,00fca4aa-70ed-464e-822f-6272cba1d93e,00fca4aa-70ed-464e-822f-6272cba1d93e|TUITION|2025-10,1400.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
bae347ea-da50-466c-ad47-b8c2ec225ab4|f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2025-10|1,bae347ea-da50-466c-ad47-b8c2ec225ab4,8c63f98d-1243-434a-bff3-a214017b979b,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2025-10,1200.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
cedc94b8-11fe-438f-961d-c010fab52c32|d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2025-10|1,cedc94b8-11fe-438f-961d-c010fab52c32,296d61af-c303-40b6-add5-19af0cc05160,d8b23e94-04f7-4eed-9748-9c90f9758257,d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2025-10,1200.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
62c8f17d-16da-4962-929b-1ad5f409d503|e2808836-b027-41af-8918-de113abd6e4a|TUITION|2025-10|1,62c8f17d-16da-4962-929b-1ad5f409d503,e3149309-7e41-4846-b754-e686421fb101,e2808836-b027-41af-8918-de113abd6e4a,e2808836-b027-41af-8918-de113abd6e4a|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
f1ea60e0-8477-4e6e-a6bb-ebcfa9fd4009|c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554|TUITION|2025-10|1,f1ea60e0-8477-4e6e-a6bb-ebcfa9fd4009,53430e2c-9664-400e-a357-fa6f02514d07,c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554,c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
6cfa376e-4621-40f0-9ec0-ce852de37dd4|2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2025-10|1,6cfa376e-4621-40f0-9ec0-ce852de37dd4,2e41b462-d023-43f7-9254-9a7dd5a68c34,2fe35f28-fbab-491d-91b2-3d939e6b55bd,2fe35f28-fbab-491d-91b2-3d939e6b55bd|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
73cc1dae-dfa3-49d0-adec-c224e7faba51|ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2025-10|1,73cc1dae-dfa3-49d0-adec-c224e7faba51,fd14ccc6-714c-406f-a718-630dbe0152f1,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
f9f2cb68-14cd-4c61-8682-6dc0272fbd99|69450844-df68-4eb9-a465-967c31417074|TUITION|2025-10|1,f9f2cb68-14cd-4c61-8682-6dc0272fbd99,d9ed42cf-76a6-4046-86d0-26b2cc31fc25,69450844-df68-4eb9-a465-967c31417074,69450844-df68-4eb9-a465-967c31417074|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
548b73ec-6b06-4db9-8f37-17785e138cdd|209dac48-1e05-4390-a5da-676e1ee3b311|TUITION|2025-10|1,548b73ec-6b06-4db9-8f37-17785e138cdd,49450b20-b183-47a6-b1ba-dc2baa69f59e,209dac48-1e05-4390-a5da-676e1ee3b311,209dac48-1e05-4390-a5da-676e1ee3b311|TUITION|2025-10,1000.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
b0a059a8-a14f-4645-a4f4-1b9a03d624b1|a4c9cada-bb7c-4116-8091-8b3e944aba30|TUITION|2025-10|1,b0a059a8-a14f-4645-a4f4-1b9a03d624b1,5572adff-e8ba-466f-aeae-4af526521f4d,a4c9cada-bb7c-4116-8091-8b3e944aba30,a4c9cada-bb7c-4116-8091-8b3e944aba30|TUITION|2025-10,1000.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
729c7bdb-ba4d-4426-9ce5-e1929bccf1c1|1e3beb16-3079-4aaa-93fc-a0203720434d|TUITION|2025-10|1,729c7bdb-ba4d-4426-9ce5-e1929bccf1c1,39277f76-d8ed-44c2-b264-74b62b4deaca,1e3beb16-3079-4aaa-93fc-a0203720434d,1e3beb16-3079-4aaa-93fc-a0203720434d|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
8d0891d7-c275-4d36-936f-2ba7ccaee81a|f618e808-f64d-40f7-ac44-d3b6ddc0f0a7|TUITION|2025-10|1,8d0891d7-c275-4d36-936f-2ba7ccaee81a,78b96b72-cc62-49d7-a0c5-beed49d62659,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
454f8c88-437f-4b5a-a8ed-652678fc157c|2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2025-10|1,454f8c88-437f-4b5a-a8ed-652678fc157c,04e30d42-ee72-43a5-96cf-5a73a3db1f1a,2a01ea65-7487-4834-ab23-855018d8868e,2a01ea65-7487-4834-ab23-855018d8868e|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
3cb56276-5644-4f4d-aa58-ff67c348de47|6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|TUITION|2025-10|1,3cb56276-5644-4f4d-aa58-ff67c348de47,0dc5a73c-4282-4f0d-937c-6a32957c1d25,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|TUITION|2025-10,1600.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
a86e2602-5245-4ee6-9660-b013c784c54c|c56d34dd-a1d8-4603-9194-4da21924592b|TUITION|2025-09|1,a86e2602-5245-4ee6-9660-b013c784c54c,8c5664b9-e0b9-44f3-9185-3bc4a6a71849,c56d34dd-a1d8-4603-9194-4da21924592b,c56d34dd-a1d8-4603-9194-4da21924592b|TUITION|2025-09,1000.00,MANUAL,SEP,LEGACY_PAYMENT_APPLICATION
203f46d8-3a2c-4131-824f-2edd10efc6ad|f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2025-10|1,203f46d8-3a2c-4131-824f-2edd10efc6ad,a0e211dd-3900-4a49-b722-f6e628c2ce27,f5bb300e-d8ed-4cca-b176-cb11e46338bd,f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2025-10,1400.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
8b5f81b5-0ca0-4990-be74-68acf75ef624|afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1|TUITION|2025-10|1,8b5f81b5-0ca0-4990-be74-68acf75ef624,8a8bd0bf-fe3a-43e8-9a44-5b4eddf75472,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1|TUITION|2025-10,1500.00,MANUAL,OCT,LEGACY_PAYMENT_APPLICATION
